symbol,date,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
AAPL,2022-09-24,FY,0.07793787604184606,0.11741997958596143,0.09626522501353844,0.09626522501353844,0.05410857625686523,0.08465608465608473,0.08912655971479501,-0.029058205865996313,-0.03196576277656596,0.05655348764792707,0.17409984813241317,0.1989177326175594,3.0668993761434575,1.213791990178702,0.7264312385752475,2.8770123198895177,1.4717912851614252,1.0051619005026309,2.860169220093998,1.6564176904593655,1.0574046479668893,-0.30807952624500173,-0.5135153119200997,-0.3621293491290547,8.62842256095334,0.4957689252907237,0.19733255359833798,0.18300780491593213,-0.24832826747720366,0.004994273536902924,-0.17279276744584973,-0.03728381401390325,0.19791001186456147,0.14203795567287125
AAPL,2021-09-25,FY,0.33259384733074693,0.4561911658218682,0.6435704803282646,0.6435704803282646,0.649161310550243,0.7129909365558912,0.7103658536585368,-0.037508214414619906,-0.037841562180835994,0.06745100704288925,0.28961003545132263,0.2669937981326245,4.236507035851552,1.2227951619611697,0.6346739129208202,3.2956283812471647,1.0709546701586146,0.5945841527679581,4.659674354939495,1.715366626983906,0.8875662973579169,0.27599338253099276,-0.35543100969786007,-0.30117625276916987,0.0,0.5601453883593405,0.25217439783887663,0.37551074909867804,0.6202905688254124,0.08371412340068171,0.0032080590434590424,0.10924437013056316,0.16862201365187712,0.10328379192608958
AAPL,2020-09-26,FY,0.055120803769784836,0.06671274087324172,0.03688409197559831,0.03688409197559831,0.039000289561314606,0.1070234113712374,0.10437710437710424,-0.06059209794028975,-0.057402558404513054,0.06163530142054705,0.16260033721952413,0.24567033414832926,5.176487778422401,0.5578051009598138,0.4402421047629735,5.366884949754451,0.3166135946632342,0.5255926515521804,5.012479154723281,0.4260550226090468,0.4280325500122949,1.006392794660918,-0.2739517308741843,-0.4137756681652379,0.0,0.6153689300994043,0.32624899330116186,-0.18249497860448868,-0.010959571358986848,-0.04321213768330005,-0.23135238319687973,0.04062121113959666,0.15631744465684158,0.09158673609208003
AAPL,2019-09-28,FY,-0.020410775805267418,-0.03384754367187423,-0.09828203898558492,-0.09828203898558492,-0.07181132519191681,-0.0033333333333332624,-0.0033557046979865056,-0.06811651262860526,-0.07023766881881975,0.10494717879684691,-0.10386910142831314,-0.08148656446406013,8.63939932609417,0.875696939222199,0.4293898494860344,8.246367465198858,0.5314306802951325,0.24891529730845963,12.113508113137765,0.8430431420968708,0.43285060206892073,3.401143578294146,0.06904548276423,-0.16410618684205286,0.0,0.6723530656722325,0.3767077879533392,-0.06512909480559241,0.037917087967644085,-0.07439742976279992,-0.09374720846516547,-0.05621795375732642,0.1391542568137117,0.092187967674349
AAPL,2018-09-29,FY,0.15861957650261305,0.15482049304878326,0.15574465310380803,0.15574465310380803,0.23122582780087278,0.29310344827586216,0.29565217391304355,-0.05019222800092463,-0.047905132288793784,0.13059796297728576,0.21755401113242553,0.2621498730389938,9.18371473586282,1.0312850487731844,0.3194190849210401,9.049175587243749,0.8860400860392285,0.10629834766819707,14.33647360787595,1.1009989121051105,0.2944943944762918,5.344972189184762,0.1335984211811971,0.04229067447672256,0.0,0.6966445376804374,0.3770663209185669,0.37344770554761303,-0.18516992790937178,-0.025562255041711186,-0.15843590542760705,-0.010347510373443983,0.22925481391935065,0.09462027390079288
